OBJECTID,landcoversEastClassifications,thumbUrl,DownloadThumbPicture,EastOriginalUrl,DownloadOriginalPicture
377,null,https://data.globe.gov/system/photos/2020/06/14/1686052/thumb.jpg,golc_thumb_2020_06_14_1686052,https://data.globe.gov/system/photos/2020/06/14/1686052/original.jpg,golc_2020_06_14_1686052
378,null,https://data.globe.gov/system/photos/2020/06/14/1686046/thumb.jpg,golc_thumb_2020_06_14_1686046,https://data.globe.gov/system/photos/2020/06/14/1686046/original.jpg,golc_2020_06_14_1686046
379,null,https://data.globe.gov/system/photos/2020/06/14/1686058/thumb.jpg,golc_thumb_2020_06_14_1686058,https://data.globe.gov/system/photos/2020/06/14/1686058/original.jpg,golc_2020_06_14_1686058
380,null,https://data.globe.gov/system/photos/2020/06/17/1692280/thumb.jpg,golc_thumb_2020_06_17_1692280,https://data.globe.gov/system/photos/2020/06/17/1692280/original.jpg,golc_2020_06_17_1692280
381,"70% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 94 [Urban, Other]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/07/08/1742732/thumb.jpg,golc_thumb_2020_07_08_1742732,https://data.globe.gov/system/photos/2020/07/08/1742732/original.jpg,golc_2020_07_08_1742732
382,"30% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 53 [Barren, Bare Rock]; 40% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/07/21/1782653/thumb.jpg,golc_thumb_2020_07_21_1782653,https://data.globe.gov/system/photos/2020/07/21/1782653/original.jpg,golc_2020_07_21_1782653
383,"70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 20% MUC 53 [Barren, Bare Rock]; 80% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/26/1799937/thumb.jpg,golc_thumb_2020_07_26_1799937,https://data.globe.gov/system/photos/2020/07/26/1799937/original.jpg,golc_2020_07_26_1799937
384,null,https://data.globe.gov/system/photos/2020/06/15/1687535/thumb.jpg,golc_thumb_2020_06_15_1687535,https://data.globe.gov/system/photos/2020/06/15/1687535/original.jpg,golc_2020_06_15_1687535
385,null,https://data.globe.gov/system/photos/2020/06/15/1687563/thumb.jpg,golc_thumb_2020_06_15_1687563,https://data.globe.gov/system/photos/2020/06/15/1687563/original.jpg,golc_2020_06_15_1687563
386,null,https://data.globe.gov/system/photos/2020/06/15/1687755/thumb.jpg,golc_thumb_2020_06_15_1687755,https://data.globe.gov/system/photos/2020/06/15/1687755/original.jpg,golc_2020_06_15_1687755
387,null,https://data.globe.gov/system/photos/2020/06/15/1687801/thumb.jpg,golc_thumb_2020_06_15_1687801,https://data.globe.gov/system/photos/2020/06/15/1687801/original.jpg,golc_2020_06_15_1687801
388,null,https://data.globe.gov/system/photos/2020/06/15/1687834/thumb.jpg,golc_thumb_2020_06_15_1687834,https://data.globe.gov/system/photos/2020/06/15/1687834/original.jpg,golc_2020_06_15_1687834
389,null,https://data.globe.gov/system/photos/2020/06/15/1687875/thumb.jpg,golc_thumb_2020_06_15_1687875,https://data.globe.gov/system/photos/2020/06/15/1687875/original.jpg,golc_2020_06_15_1687875
390,null,https://data.globe.gov/system/photos/2020/06/15/1687881/thumb.jpg,golc_thumb_2020_06_15_1687881,https://data.globe.gov/system/photos/2020/06/15/1687881/original.jpg,golc_2020_06_15_1687881
391,null,https://data.globe.gov/system/photos/2020/06/14/1688681/thumb.jpg,golc_thumb_2020_06_14_1688681,https://data.globe.gov/system/photos/2020/06/14/1688681/original.jpg,golc_2020_06_14_1688681
392,null,https://data.globe.gov/system/photos/2020/06/14/1688691/thumb.jpg,golc_thumb_2020_06_14_1688691,https://data.globe.gov/system/photos/2020/06/14/1688691/original.jpg,golc_2020_06_14_1688691
393,null,https://data.globe.gov/system/photos/2020/06/14/1688701/thumb.jpg,golc_thumb_2020_06_14_1688701,https://data.globe.gov/system/photos/2020/06/14/1688701/original.jpg,golc_2020_06_14_1688701
394,"50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 60% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/13/1688158/thumb.jpg,golc_thumb_2020_06_13_1688158,https://data.globe.gov/system/photos/2020/06/13/1688158/original.jpg,golc_2020_06_13_1688158
395,"50% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 94 [Urban, Other]; 50% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/13/1688166/thumb.jpg,golc_thumb_2020_06_13_1688166,https://data.globe.gov/system/photos/2020/06/13/1688166/original.jpg,golc_2020_06_13_1688166
396,"70% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 50% MUC 33 (l) [Shrubs, Loosely Spaced, Short Extremely Dry]; 50% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/13/1688174/thumb.jpg,golc_thumb_2020_06_13_1688174,https://data.globe.gov/system/photos/2020/06/13/1688174/original.jpg,golc_2020_06_13_1688174
397,"80% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 80% MUC 33 (c) [Shrubs, Closely Spaced, Short Extremely Dry]; 20% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/06/13/1688182/thumb.jpg,golc_thumb_2020_06_13_1688182,https://data.globe.gov/system/photos/2020/06/13/1688182/original.jpg,golc_2020_06_13_1688182
398,"80% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 80% MUC 22 (l) [Shrubs, Loosely Spaced, Tall Deciduous]; 10% MUC 53 [Barren, Bare Rock]",https://data.globe.gov/system/photos/2020/06/13/1688190/thumb.jpg,golc_thumb_2020_06_13_1688190,https://data.globe.gov/system/photos/2020/06/13/1688190/original.jpg,golc_2020_06_13_1688190
399,null,https://data.globe.gov/system/photos/2020/06/14/1688716/thumb.jpg,golc_thumb_2020_06_14_1688716,https://data.globe.gov/system/photos/2020/06/14/1688716/original.jpg,golc_2020_06_14_1688716
400,"90% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1688198/thumb.jpg,golc_thumb_2020_06_13_1688198,https://data.globe.gov/system/photos/2020/06/13/1688198/original.jpg,golc_2020_06_13_1688198
401,"80% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 90% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/13/1688206/thumb.jpg,golc_thumb_2020_06_13_1688206,https://data.globe.gov/system/photos/2020/06/13/1688206/original.jpg,golc_2020_06_13_1688206
402,"20% MUC 91 [Urban, Residential Property]; 10% MUC 93 [Urban, Roads and Parking]; 80% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 70% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]",https://data.globe.gov/system/photos/2020/06/13/1688215/thumb.jpg,golc_thumb_2020_06_13_1688215,https://data.globe.gov/system/photos/2020/06/13/1688215/original.jpg,golc_2020_06_13_1688215
403,"70% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 60% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/15/1688573/thumb.jpg,golc_thumb_2020_06_15_1688573,https://data.globe.gov/system/photos/2020/06/15/1688573/original.jpg,golc_2020_06_15_1688573
404,"30% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 91 [Urban, Residential Property]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/15/1688534/thumb.jpg,golc_thumb_2020_06_15_1688534,https://data.globe.gov/system/photos/2020/06/15/1688534/original.jpg,golc_2020_06_15_1688534
405,"50% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 93 [Urban, Roads and Parking]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/15/1688540/thumb.jpg,golc_thumb_2020_06_15_1688540,https://data.globe.gov/system/photos/2020/06/15/1688540/original.jpg,golc_2020_06_15_1688540
406,"30% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/15/1688546/thumb.jpg,golc_thumb_2020_06_15_1688546,https://data.globe.gov/system/photos/2020/06/15/1688546/original.jpg,golc_2020_06_15_1688546
407,"50% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 40% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 40% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 20% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/15/1688552/thumb.jpg,golc_thumb_2020_06_15_1688552,https://data.globe.gov/system/photos/2020/06/15/1688552/original.jpg,golc_2020_06_15_1688552
408,null,https://data.globe.gov/system/photos/2020/06/15/1688752/thumb.jpg,golc_thumb_2020_06_15_1688752,https://data.globe.gov/system/photos/2020/06/15/1688752/original.jpg,golc_2020_06_15_1688752
409,null,https://data.globe.gov/system/photos/2020/06/15/1688758/thumb.jpg,golc_thumb_2020_06_15_1688758,https://data.globe.gov/system/photos/2020/06/15/1688758/original.jpg,golc_2020_06_15_1688758
410,null,https://data.globe.gov/system/photos/2020/06/15/1688765/thumb.jpg,golc_thumb_2020_06_15_1688765,https://data.globe.gov/system/photos/2020/06/15/1688765/original.jpg,golc_2020_06_15_1688765
411,null,https://data.globe.gov/system/photos/2020/06/23/1709323/thumb.jpg,golc_thumb_2020_06_23_1709323,https://data.globe.gov/system/photos/2020/06/23/1709323/original.jpg,golc_2020_06_23_1709323
412,null,https://data.globe.gov/system/photos/2020/06/23/1709329/thumb.jpg,golc_thumb_2020_06_23_1709329,https://data.globe.gov/system/photos/2020/06/23/1709329/original.jpg,golc_2020_06_23_1709329
413,null,https://data.globe.gov/system/photos/2020/06/23/1709335/thumb.jpg,golc_thumb_2020_06_23_1709335,https://data.globe.gov/system/photos/2020/06/23/1709335/original.jpg,golc_2020_06_23_1709335
414,null,https://data.globe.gov/system/photos/2020/06/23/1709341/thumb.jpg,golc_thumb_2020_06_23_1709341,https://data.globe.gov/system/photos/2020/06/23/1709341/original.jpg,golc_2020_06_23_1709341
415,null,https://data.globe.gov/system/photos/2020/06/23/1709347/thumb.jpg,golc_thumb_2020_06_23_1709347,https://data.globe.gov/system/photos/2020/06/23/1709347/original.jpg,golc_2020_06_23_1709347
416,null,https://data.globe.gov/system/photos/2020/06/23/1709353/thumb.jpg,golc_thumb_2020_06_23_1709353,https://data.globe.gov/system/photos/2020/06/23/1709353/original.jpg,golc_2020_06_23_1709353
417,null,https://data.globe.gov/system/photos/2020/06/23/1709359/thumb.jpg,golc_thumb_2020_06_23_1709359,https://data.globe.gov/system/photos/2020/06/23/1709359/original.jpg,golc_2020_06_23_1709359
418,null,https://data.globe.gov/system/photos/2020/06/23/1709365/thumb.jpg,golc_thumb_2020_06_23_1709365,https://data.globe.gov/system/photos/2020/06/23/1709365/original.jpg,golc_2020_06_23_1709365
419,"30% MUC 91 [Urban, Residential Property]; 20% MUC 53 [Barren, Bare Rock]; 30% MUC 56 [Barren, Dirt/Other]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/22/1709578/thumb.jpg,golc_thumb_2020_06_22_1709578,https://data.globe.gov/system/photos/2020/06/22/1709578/original.jpg,golc_2020_06_22_1709578
420,"30% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/22/1709590/thumb.jpg,golc_thumb_2020_06_22_1709590,https://data.globe.gov/system/photos/2020/06/22/1709590/original.jpg,golc_2020_06_22_1709590
421,"30% MUC 93 [Urban, Roads and Parking]; 50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 91 [Urban, Residential Property]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/23/1709605/thumb.jpg,golc_thumb_2020_06_23_1709605,https://data.globe.gov/system/photos/2020/06/23/1709605/original.jpg,golc_2020_06_23_1709605
422,null,https://data.globe.gov/system/photos/2020/06/23/1709692/thumb.jpg,golc_thumb_2020_06_23_1709692,https://data.globe.gov/system/photos/2020/06/23/1709692/original.jpg,golc_2020_06_23_1709692
423,null,https://data.globe.gov/system/photos/2020/06/23/1709717/thumb.jpg,golc_thumb_2020_06_23_1709717,https://data.globe.gov/system/photos/2020/06/23/1709717/original.jpg,golc_2020_06_23_1709717
424,null,https://data.globe.gov/system/photos/2020/06/23/1709820/thumb.jpg,golc_thumb_2020_06_23_1709820,https://data.globe.gov/system/photos/2020/06/23/1709820/original.jpg,golc_2020_06_23_1709820
425,null,https://data.globe.gov/system/photos/2020/06/24/1709901/thumb.jpg,golc_thumb_2020_06_24_1709901,https://data.globe.gov/system/photos/2020/06/24/1709901/original.jpg,golc_2020_06_24_1709901
426,null,https://data.globe.gov/system/photos/2020/06/24/1709913/thumb.jpg,golc_thumb_2020_06_24_1709913,https://data.globe.gov/system/photos/2020/06/24/1709913/original.jpg,golc_2020_06_24_1709913
427,null,https://data.globe.gov/system/photos/2020/06/24/1709969/thumb.jpg,golc_thumb_2020_06_24_1709969,https://data.globe.gov/system/photos/2020/06/24/1709969/original.jpg,golc_2020_06_24_1709969
428,"20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 93 [Urban, Roads and Parking]; 50% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/06/14/1710199/thumb.jpg,golc_thumb_2020_06_14_1710199,https://data.globe.gov/system/photos/2020/06/14/1710199/original.jpg,golc_2020_06_14_1710199
429,"30% MUC 93 [Urban, Roads and Parking]; 30% MUC 91 [Urban, Residential Property]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/06/14/1710228/thumb.jpg,golc_thumb_2020_06_14_1710228,https://data.globe.gov/system/photos/2020/06/14/1710228/original.jpg,golc_2020_06_14_1710228
430,"30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 93 [Urban, Roads and Parking]; 60% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/06/14/1710234/thumb.jpg,golc_thumb_2020_06_14_1710234,https://data.globe.gov/system/photos/2020/06/14/1710234/original.jpg,golc_2020_06_14_1710234
431,"30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 60% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/14/1710243/thumb.jpg,golc_thumb_2020_06_14_1710243,https://data.globe.gov/system/photos/2020/06/14/1710243/original.jpg,golc_2020_06_14_1710243
432,"50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/14/1710252/thumb.jpg,golc_thumb_2020_06_14_1710252,https://data.globe.gov/system/photos/2020/06/14/1710252/original.jpg,golc_2020_06_14_1710252
433,"30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 40% MUC 22 (l) [Shrubs, Loosely Spaced, Tall Deciduous]; 60% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/14/1710270/thumb.jpg,golc_thumb_2020_06_14_1710270,https://data.globe.gov/system/photos/2020/06/14/1710270/original.jpg,golc_2020_06_14_1710270
434,"10% MUC 92 [Urban, Commercial Property]; 30% MUC 93 [Urban, Roads and Parking]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/21/1710333/thumb.jpg,golc_thumb_2020_06_21_1710333,https://data.globe.gov/system/photos/2020/06/21/1710333/original.jpg,golc_2020_06_21_1710333
435,"80% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 42 [Herbaceous/Grassland, Medium Grass]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1710521/thumb.jpg,golc_thumb_2020_06_23_1710521,https://data.globe.gov/system/photos/2020/06/23/1710521/original.jpg,golc_2020_06_23_1710521
436,"20% MUC 22 (l) [Shrubs, Loosely Spaced, Tall Deciduous]; 90% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/14/1710377/thumb.jpg,golc_thumb_2020_06_14_1710377,https://data.globe.gov/system/photos/2020/06/14/1710377/original.jpg,golc_2020_06_14_1710377
437,"100% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/06/22/1710389/thumb.jpg,golc_thumb_2020_06_22_1710389,https://data.globe.gov/system/photos/2020/06/22/1710389/original.jpg,golc_2020_06_22_1710389
438,"40% MUC 92 [Urban, Commercial Property]; 40% MUC 93 [Urban, Roads and Parking]; 10% MUC 23 (l) [Shrubs, Loosely Spaced, Tall Extremely Dry]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",rejected,null,rejected,null
439,"10% MUC 91 [Urban, Residential Property]; 80% MUC 93 [Urban, Roads and Parking]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/23/1710423/thumb.jpg,golc_thumb_2020_06_23_1710423,https://data.globe.gov/system/photos/2020/06/23/1710423/original.jpg,golc_2020_06_23_1710423
440,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 92 [Urban, Commercial Property]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1710429/thumb.jpg,golc_thumb_2020_06_23_1710429,https://data.globe.gov/system/photos/2020/06/23/1710429/original.jpg,golc_2020_06_23_1710429
441,"30% MUC 92 [Urban, Commercial Property]; 60% MUC 93 [Urban, Roads and Parking]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/21/1710444/thumb.jpg,golc_thumb_2020_06_21_1710444,https://data.globe.gov/system/photos/2020/06/21/1710444/original.jpg,golc_2020_06_21_1710444
